user_id,username,password_hash,full_name,role,state,district,status,created_at
USR-00786,do_0702_unnao,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Unnao, Uttar Pradesh)",DISTRICT_OFFICER,Uttar Pradesh,Unnao,Active,2024-01-10 10:00:00
USR-00787,do_0703_varanasi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Varanasi, Uttar Pradesh)",DISTRICT_OFFICER,Uttar Pradesh,Varanasi,Active,2024-01-10 10:00:00
USR-00788,do_0704_almora,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Almora, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Almora,Active,2024-01-10 10:00:00
USR-00789,do_0705_bageshwar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bageshwar, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Bageshwar,Active,2024-01-10 10:00:00
USR-00790,do_0706_chamoli,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Chamoli, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Chamoli,Active,2024-01-10 10:00:00
USR-00791,do_0707_champawat,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Champawat, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Champawat,Active,2024-01-10 10:00:00
USR-00792,do_0708_dehradun,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dehradun, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Dehradun,Active,2024-01-10 10:00:00
USR-00793,do_0709_haridwar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Haridwar, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Haridwar,Active,2024-01-10 10:00:00
USR-00794,do_0710_nainital,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nainital, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Nainital,Active,2024-01-10 10:00:00
USR-00795,do_0711_paurigarhwal,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Pauri Garhwal, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Pauri Garhwal,Active,2024-01-10 10:00:00
USR-00796,do_0712_pithoragarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Pithoragarh, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Pithoragarh,Active,2024-01-10 10:00:00
USR-00797,do_0713_rudraprayag,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Rudraprayag, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Rudraprayag,Active,2024-01-10 10:00:00
USR-00798,do_0714_tehrigarhwal,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Tehri Garhwal, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Tehri Garhwal,Active,2024-01-10 10:00:00
USR-00799,do_0715_udhamsinghna,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Udham Singh Nagar, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Udham Singh Nagar,Active,2024-01-10 10:00:00
USR-00800,do_0716_uttarkashi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Uttarkashi, Uttarakhand)",DISTRICT_OFFICER,Uttarakhand,Uttarkashi,Active,2024-01-10 10:00:00
USR-00801,do_0717_alipurduar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Alipurduar, West Bengal)",DISTRICT_OFFICER,West Bengal,Alipurduar,Active,2024-01-10 10:00:00
USR-00802,do_0718_bankura,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bankura, West Bengal)",DISTRICT_OFFICER,West Bengal,Bankura,Active,2024-01-10 10:00:00
USR-00803,do_0719_birbhum,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Birbhum, West Bengal)",DISTRICT_OFFICER,West Bengal,Birbhum,Active,2024-01-10 10:00:00
USR-00804,do_0720_coochbehar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Cooch Behar, West Bengal)",DISTRICT_OFFICER,West Bengal,Cooch Behar,Active,2024-01-10 10:00:00
USR-00805,do_0721_dakshindinaj,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dakshin Dinajpur, West Bengal)",DISTRICT_OFFICER,West Bengal,Dakshin Dinajpur,Active,2024-01-10 10:00:00
USR-00806,do_0722_darjeeling,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Darjeeling, West Bengal)",DISTRICT_OFFICER,West Bengal,Darjeeling,Active,2024-01-10 10:00:00
USR-00807,do_0723_hooghly,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Hooghly, West Bengal)",DISTRICT_OFFICER,West Bengal,Hooghly,Active,2024-01-10 10:00:00
USR-00808,do_0724_howrah,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Howrah, West Bengal)",DISTRICT_OFFICER,West Bengal,Howrah,Active,2024-01-10 10:00:00
USR-00809,do_0725_jalpaiguri,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jalpaiguri, West Bengal)",DISTRICT_OFFICER,West Bengal,Jalpaiguri,Active,2024-01-10 10:00:00
USR-00810,do_0726_jhargram,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jhargram, West Bengal)",DISTRICT_OFFICER,West Bengal,Jhargram,Active,2024-01-10 10:00:00
USR-00811,do_0727_kalimpong,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kalimpong, West Bengal)",DISTRICT_OFFICER,West Bengal,Kalimpong,Active,2024-01-10 10:00:00
USR-00812,do_0728_kolkata,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kolkata, West Bengal)",DISTRICT_OFFICER,West Bengal,Kolkata,Active,2024-01-10 10:00:00
USR-00813,do_0729_malda,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Malda, West Bengal)",DISTRICT_OFFICER,West Bengal,Malda,Active,2024-01-10 10:00:00
USR-00814,do_0730_murshidabad,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Murshidabad, West Bengal)",DISTRICT_OFFICER,West Bengal,Murshidabad,Active,2024-01-10 10:00:00
USR-00815,do_0731_nadia,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nadia, West Bengal)",DISTRICT_OFFICER,West Bengal,Nadia,Active,2024-01-10 10:00:00
USR-00816,do_0732_north24parga,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (North 24 Parganas, West Bengal)",DISTRICT_OFFICER,West Bengal,North 24 Parganas,Active,2024-01-10 10:00:00
USR-00817,do_0733_paschimbardh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Paschim Bardhaman, West Bengal)",DISTRICT_OFFICER,West Bengal,Paschim Bardhaman,Active,2024-01-10 10:00:00
USR-00818,do_0734_paschimmedin,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Paschim Medinipur, West Bengal)",DISTRICT_OFFICER,West Bengal,Paschim Medinipur,Active,2024-01-10 10:00:00
USR-00819,do_0735_purbabardham,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Purba Bardhaman, West Bengal)",DISTRICT_OFFICER,West Bengal,Purba Bardhaman,Active,2024-01-10 10:00:00
USR-00820,do_0736_purbamedinip,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Purba Medinipur, West Bengal)",DISTRICT_OFFICER,West Bengal,Purba Medinipur,Active,2024-01-10 10:00:00
USR-00821,do_0737_purulia,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Purulia, West Bengal)",DISTRICT_OFFICER,West Bengal,Purulia,Active,2024-01-10 10:00:00
USR-00822,do_0738_south24parga,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (South 24 Parganas, West Bengal)",DISTRICT_OFFICER,West Bengal,South 24 Parganas,Active,2024-01-10 10:00:00
USR-00823,do_0739_uttardinajpu,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Uttar Dinajpur, West Bengal)",DISTRICT_OFFICER,West Bengal,Uttar Dinajpur,Active,2024-01-10 10:00:00
USR-00824,do_0740_nicobar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nicobar, Andaman and Nicobar Islands)",DISTRICT_OFFICER,Andaman and Nicobar Islands,Nicobar,Active,2024-01-10 10:00:00
USR-00825,do_0741_northandmidd,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (North and Middle Andaman, Andaman and Nicobar Islands)",DISTRICT_OFFICER,Andaman and Nicobar Islands,North and Middle Andaman,Active,2024-01-10 10:00:00
USR-00826,do_0742_southandaman,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (South Andaman, Andaman and Nicobar Islands)",DISTRICT_OFFICER,Andaman and Nicobar Islands,South Andaman,Active,2024-01-10 10:00:00
USR-00827,do_0743_chandigarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Chandigarh, Chandigarh)",DISTRICT_OFFICER,Chandigarh,Chandigarh,Active,2024-01-10 10:00:00
USR-00828,do_0744_dadraandnaga,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dadra and Nagar Haveli, Dadra and Nagar Haveli and Daman and Diu)",DISTRICT_OFFICER,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Active,2024-01-10 10:00:00
USR-00829,do_0745_daman,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Daman, Dadra and Nagar Haveli and Daman and Diu)",DISTRICT_OFFICER,Dadra and Nagar Haveli and Daman and Diu,Daman,Active,2024-01-10 10:00:00
USR-00830,do_0746_diu,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Diu, Dadra and Nagar Haveli and Daman and Diu)",DISTRICT_OFFICER,Dadra and Nagar Haveli and Daman and Diu,Diu,Active,2024-01-10 10:00:00
USR-00831,do_0747_centraldelhi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Central Delhi, Delhi)",DISTRICT_OFFICER,Delhi,Central Delhi,Active,2024-01-10 10:00:00
USR-00832,do_0748_eastdelhi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (East Delhi, Delhi)",DISTRICT_OFFICER,Delhi,East Delhi,Active,2024-01-10 10:00:00
USR-00833,do_0749_newdelhi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (New Delhi, Delhi)",DISTRICT_OFFICER,Delhi,New Delhi,Active,2024-01-10 10:00:00
USR-00834,do_0750_northdelhi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (North Delhi, Delhi)",DISTRICT_OFFICER,Delhi,North Delhi,Active,2024-01-10 10:00:00
USR-00835,do_0751_northeastdel,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (North East Delhi, Delhi)",DISTRICT_OFFICER,Delhi,North East Delhi,Active,2024-01-10 10:00:00
USR-00836,do_0752_northwestdel,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (North West Delhi, Delhi)",DISTRICT_OFFICER,Delhi,North West Delhi,Active,2024-01-10 10:00:00
USR-00837,do_0753_shahdara,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Shahdara, Delhi)",DISTRICT_OFFICER,Delhi,Shahdara,Active,2024-01-10 10:00:00
USR-00838,do_0754_southdelhi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (South Delhi, Delhi)",DISTRICT_OFFICER,Delhi,South Delhi,Active,2024-01-10 10:00:00
USR-00839,do_0755_southeastdel,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (South East Delhi, Delhi)",DISTRICT_OFFICER,Delhi,South East Delhi,Active,2024-01-10 10:00:00
USR-00840,do_0756_southwestdel,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (South West Delhi, Delhi)",DISTRICT_OFFICER,Delhi,South West Delhi,Active,2024-01-10 10:00:00
USR-00841,do_0757_westdelhi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (West Delhi, Delhi)",DISTRICT_OFFICER,Delhi,West Delhi,Active,2024-01-10 10:00:00
USR-00842,do_0758_anantnag,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Anantnag, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Anantnag,Active,2024-01-10 10:00:00
USR-00843,do_0759_bandipora,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bandipora, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Bandipora,Active,2024-01-10 10:00:00
USR-00844,do_0760_baramulla,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Baramulla, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Baramulla,Active,2024-01-10 10:00:00
USR-00845,do_0761_budgam,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Budgam, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Budgam,Active,2024-01-10 10:00:00
USR-00846,do_0762_doda,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Doda, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Doda,Active,2024-01-10 10:00:00
USR-00847,do_0763_ganderbal,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Ganderbal, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Ganderbal,Active,2024-01-10 10:00:00
USR-00848,do_0764_jammu,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jammu, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Jammu,Active,2024-01-10 10:00:00
USR-00849,do_0765_kathua,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kathua, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Kathua,Active,2024-01-10 10:00:00
USR-00850,do_0766_kishtwar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kishtwar, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Kishtwar,Active,2024-01-10 10:00:00
USR-00851,do_0767_kulgam,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kulgam, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Kulgam,Active,2024-01-10 10:00:00
USR-00852,do_0768_kupwara,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kupwara, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Kupwara,Active,2024-01-10 10:00:00
USR-00853,do_0769_poonch,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Poonch, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Poonch,Active,2024-01-10 10:00:00
USR-00854,do_0770_pulwama,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Pulwama, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Pulwama,Active,2024-01-10 10:00:00
USR-00855,do_0771_rajouri,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Rajouri, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Rajouri,Active,2024-01-10 10:00:00
USR-00856,do_0772_ramban,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Ramban, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Ramban,Active,2024-01-10 10:00:00
USR-00857,do_0773_reasi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Reasi, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Reasi,Active,2024-01-10 10:00:00
USR-00858,do_0774_samba,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Samba, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Samba,Active,2024-01-10 10:00:00
USR-00859,do_0775_shopian,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Shopian, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Shopian,Active,2024-01-10 10:00:00
USR-00860,do_0776_srinagar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Srinagar, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Srinagar,Active,2024-01-10 10:00:00
USR-00861,do_0777_udhampur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Udhampur, Jammu and Kashmir)",DISTRICT_OFFICER,Jammu and Kashmir,Udhampur,Active,2024-01-10 10:00:00
USR-00862,do_0778_kargil,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kargil, Ladakh)",DISTRICT_OFFICER,Ladakh,Kargil,Active,2024-01-10 10:00:00
USR-00863,do_0779_leh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Leh, Ladakh)",DISTRICT_OFFICER,Ladakh,Leh,Active,2024-01-10 10:00:00
USR-00864,do_0780_lakshadweep,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Lakshadweep, Lakshadweep)",DISTRICT_OFFICER,Lakshadweep,Lakshadweep,Active,2024-01-10 10:00:00
USR-00865,do_0781_karaikal,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Karaikal, Puducherry)",DISTRICT_OFFICER,Puducherry,Karaikal,Active,2024-01-10 10:00:00
USR-00866,do_0782_mahe,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Mahe, Puducherry)",DISTRICT_OFFICER,Puducherry,Mahe,Active,2024-01-10 10:00:00
USR-00867,do_0783_puducherry,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Puducherry, Puducherry)",DISTRICT_OFFICER,Puducherry,Puducherry,Active,2024-01-10 10:00:00
USR-00868,do_0784_yanam,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Yanam, Puducherry)",DISTRICT_OFFICER,Puducherry,Yanam,Active,2024-01-10 10:00:00
USR-00869,pm_001,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 1,PROJECT_MANAGER,Haryana,Ambala,Active,2024-01-15 10:00:00
USR-00870,pm_002,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 2,PROJECT_MANAGER,Nagaland,Niuland,Active,2024-01-15 10:00:00
USR-00871,pm_003,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 3,PROJECT_MANAGER,Manipur,Imphal West,Active,2024-01-15 10:00:00
USR-00872,pm_004,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 4,PROJECT_MANAGER,Gujarat,Bharuch,Active,2024-01-15 10:00:00
USR-00873,pm_005,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 5,PROJECT_MANAGER,West Bengal,Bankura,Active,2024-01-15 10:00:00
USR-00874,pm_006,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 6,PROJECT_MANAGER,Arunachal Pradesh,Dibang Valley,Active,2024-01-15 10:00:00
USR-00875,pm_007,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 7,PROJECT_MANAGER,Maharashtra,Jalna,Active,2024-01-15 10:00:00
USR-00876,pm_008,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 8,PROJECT_MANAGER,Jammu and Kashmir,Udhampur,Active,2024-01-15 10:00:00
USR-00877,pm_009,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 9,PROJECT_MANAGER,Arunachal Pradesh,Siang,Active,2024-01-15 10:00:00
USR-00878,pm_010,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 10,PROJECT_MANAGER,Madhya Pradesh,Shivpuri,Active,2024-01-15 10:00:00
USR-00879,pm_011,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 11,PROJECT_MANAGER,Lakshadweep,Lakshadweep,Active,2024-01-15 10:00:00
USR-00880,pm_012,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 12,PROJECT_MANAGER,Manipur,Thoubal,Active,2024-01-15 10:00:00
USR-00881,pm_013,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 13,PROJECT_MANAGER,Nagaland,Chumoukedima,Active,2024-01-15 10:00:00
USR-00882,pm_014,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 14,PROJECT_MANAGER,Karnataka,Raichur,Active,2024-01-15 10:00:00
USR-00883,pm_015,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 15,PROJECT_MANAGER,West Bengal,Kalimpong,Active,2024-01-15 10:00:00
USR-00884,pm_016,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 16,PROJECT_MANAGER,Nagaland,Longleng,Active,2024-01-15 10:00:00
USR-00885,pm_017,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 17,PROJECT_MANAGER,Maharashtra,Nandurbar,Active,2024-01-15 10:00:00
USR-00886,pm_018,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 18,PROJECT_MANAGER,Gujarat,Bharuch,Active,2024-01-15 10:00:00
USR-00887,pm_019,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,Project Manager 19,PROJECT_MANAGER,Tripura,Gomati,Active,2024-01-15 10:00:00
